"ISIN";"StockExchange";"Symbol"
"INE665L01035";"BSE";"541578"
"INE665L01035";"NSE";"VARROC"
"INE666D01022";"BSE";"502219"
"INE666D01022";"NSE";"BORORENEW"
"INE666E01020";"NSE";"ACL"
"INE667G01023";"NSE";"SAKSOFT"
"INE668A01016";"NSE";"TMB"
"INE668D01028";"BSE";"512519"
"INE668D01028";"NSE";"DONEAR"
"INE668F01031";"BSE";"532926"
"INE668F01031";"NSE";"JYOTHYLAB"
"INE668G01021";"NSE";"ELDEHSG"
"INE669A01022";"BSE";"509069"
"INE669C01036";"BSE";"532755"
"INE669C01036";"NSE";"TECHM"
"INE669E01016";"BSE";"532822"
"INE669E01016";"NSE";"IDEA"
"INE669X01024";"NSE";"GEEKAYWIRE"
"INE670A01012";"BSE";"500408"
"INE670A01012";"NSE";"TATAELXSI"
"INE670K01029";"BSE";"543287"
"INE670K01029";"NSE";"LODHA"
"INE670X01014";"BSE";"540702"
"INE670X01014";"NSE";"LASA"
"INE671A01010";"BSE";"517174"
"INE671A01010";"NSE";"HONAUT"
"INE671H01015";"BSE";"532784"
"INE671H01015";"NSE";"SOBHA"
"INE672A01018";"BSE";"501301"
"INE672A01018";"NSE";"TATAINVEST"
"INE672B01032";"BSE";"520059"
"INE672B01032";"NSE";"MUNJALAU"
"INE673O01025";"NSE";"TBOTEK"
"INE674A01014";"BSE";"513010"
"INE674K01013";"BSE";"540691"
"INE674K01013";"NSE";"ABCAPITAL"
"INE675C01017";"BSE";"534758"
"INE675C01017";"NSE";"CIGNITITEC"
"INE676A01027";"NSE";"BBOX"
"INE677D01037";"NSE";"MASTERTR"
"INE677H01012";"BSE";"532760"
"INE679A01013";"BSE";"542867"
"INE679A01013";"NSE";"CSBBANK"
"INE679V01027";"NSE";"AVL"
"INE680A01011";"BSE";"532180"
"INE680A01011";"NSE";"DHANBANK"
"INE680Z01018";"NSE";"AVG"
"INE681B01017";"BSE";"532150"
"INE681B01017";"NSE";"INDRAMEDCO"
"INE681C01015";"BSE";"512597"
"INE681C01015";"NSE";"KEYFINSERV"
"INE682M01012";"NSE";"JLHL"
"INE683A01023";"BSE";"532218"
"INE683A01023";"NSE";"SOUTHBANK"
"INE683C01011";"BSE";"590078"
"INE683C01011";"NSE";"MAITHANALL"
"INE684F01012";"BSE";"532809"
"INE684F01012";"NSE";"FSL"
"INE685A01028";"BSE";"500420"
"INE685A01028";"NSE";"TORNTPHARM"
"INE686A01026";"BSE";"509496"
"INE686A01026";"NSE";"ITDCEM"
"INE686F01025";"BSE";"532478"
"INE686F01025";"NSE";"UBL"
"INE686Y01026";"BSE";"541557"
"INE686Y01026";"NSE";"FINEORG"
"INE688A01022";"BSE";"532349"
"INE688A01022";"NSE";"TCI"
"INE688D01026";"BSE";"505509"
"INE688D01026";"NSE";"RESPONIND"
"INE688E01024";"BSE";"505720"
"INE688E01024";"NSE";"HERCULES"
"INE688J01023";"NSE";"EXCEL"
"INE688Y01022";"NSE";"DANGEE"
"INE689W01016";"BSE";"542907"
"INE689W01016";"NSE";"PRINCEPIPE"
"INE690A01028";"NSE";"TTKPRESTIG"
"INE691A01018";"BSE";"532505"
"INE691A01018";"NSE";"UCOBANK"
"INE691G01015";"BSE";"532614"
"INE691G01015";"NSE";"IMPEXFERRO"
"INE691Z01023";"NSE";"GANGAFORGE"
"INE692A01016";"BSE";"532477"
"INE692A01016";"NSE";"UNIONBANK"
"INE692B01014";"BSE";"515037"
"INE692B01014";"NSE";"MURUDCERA"
"INE692G01013";"BSE";"532616"
"INE692G01013";"NSE";"XCHANGING"
"INE692Z01013";"BSE";"541402"
"INE692Z01013";"NSE";"AFFORDABLE"
"INE694A01020";"BSE";"507878"
"INE694A01020";"NSE";"UNITECH"
"INE694D01016";"BSE";"519156"
"INE694D01016";"NSE";"VADILALIND"
"INE694E01014";"BSE";"507779"
"INE694E01014";"NSE";"KANPRPLA"
"INE694N01015";"BSE";"543266"
"INE694N01015";"NSE";"HERANBA"
"INE695B01025";"BSE";"531624"
"INE695B01025";"NSE";"COUNCODOS"
"INE696F01016";"NSE";"JUNIPER"
"INE696K01024";"BSE";"533239"
"INE696K01024";"NSE";"PRAKASHSTL"
"INE696V01013";"NSE";"JAIPURKURT"
"INE697V01011";"NSE";"PANSARI"
"INE699B01027";"BSE";"511630"
"INE699B01027";"NSE";"SAMBHAAV"
"INE699H01024";"NSE";"AWL"
"INE700A01033";"BSE";"530019"
"INE700A01033";"NSE";"JUBLPHARMA"
"INE701A01023";"BSE";"500439"
"INE701A01023";"NSE";"VHL"
"INE702C01027";"BSE";"533758"
"INE702C01027";"NSE";"APLAPOLLO"
"INE703B01027";"BSE";"520111"
"INE703B01027";"NSE";"RATNAMANI"
"INE703H01016";"BSE";"532799"
"INE703H01016";"NSE";"HUBTOWN"
"INE704B01017";"BSE";"520073"
"INE704B01017";"NSE";"RACLGEAR"
"INE704H01022";"BSE";"532807"
"INE704H01022";"NSE";"CINELINE"
"INE704P01017";"BSE";"540678"
"INE704P01025";"NSE";"COCHINSHIP"
"INE705C01020";"BSE";"511108"
"INE705C01020";"NSE";"SHIVATEX"
"INE705X01026";"NSE";"GOYALALUM"
"INE706A01022";"BSE";"519307"
"INE707A01012";"BSE";"517015"
"INE707A01012";"NSE";"VINDHYATEL"
"INE707C01018";"BSE";"511505"
"INE707C01018";"NSE";"CAPTRUST"
"INE709A01018";"BSE";"511333"
"INE709A01018";"NSE";"VLSFINANCE"
"INE710A01016";"BSE";"509966"
"INE710A01016";"NSE";"VSTIND"
"INE711A01022";"BSE";"507410"
"INE711A01022";"NSE";"WALCHANNAG"
"INE712B01010";"BSE";"523283"
"INE712B01010";"NSE";"SUPERHOUSE"
"INE712K01011";"BSE";"539334"
"INE712K01011";"NSE";"SHREEPUSHK"
"INE713B01026";"BSE";"521200"
"INE713B01026";"NSE";"SURYALAXMI"
"INE713C01016";"BSE";"531638"
"INE713C01016";"NSE";"SURAJLTD"
"INE713T01010";"BSE";"540879"
"INE713T01028";"NSE";"APOLLO"
"INE715A01015";"BSE";"590073"
"INE715A01015";"NSE";"WHEELS"
"INE715B01021";"NSE";"ANDHRSUGAR"
"INE715Y01031";"NSE";"SHRADHA"
"INE716A01013";"BSE";"500238"
"INE716A01013";"NSE";"WHIRLPOOL"
"INE716B01011";"BSE";"532375"
"INE716B01029";"NSE";"TIPSMUSIC"
"INE717A01029";"BSE";"505890"
"INE717W01049";"NSE";"GANDHAR"
"INE718F01018";"BSE";"530067"
"INE718F01018";"NSE";"CSLFINANCE"
"INE718H01014";"BSE";"532797"
"INE718H01014";"NSE";"AUTOIND"
"INE718I01012";"NSE";"JSWCEMENT"
"INE720A01015";"NSE";"KOTHARIPET"
"INE721A01013";"BSE";"511218"
"INE721A01047";"NSE";"SHRIRAMFIN"
"INE721Z01010";"NSE";"AARON"
"INE722H01024";"NSE";"RGL"
"INE722J01012";"BSE";"533294"
"INE722J01012";"NSE";"RKDL"
"INE725A01022";"BSE";"513023"
"INE725A01030";"NSE";"NAVA"
"INE725E01024";"BSE";"590086"
"INE725E01024";"NSE";"ORISSAMINE"
"INE725G01011";"BSE";"532835"
"INE725G01011";"NSE";"ICRA"
"INE725L01011";"BSE";"533451"
"INE725L01011";"NSE";"KARMAENG"
"INE726G01019";"BSE";"540133"
"INE726G01019";"NSE";"ICICIPRULI"
"INE726L01019";"BSE";"533452"
"INE726L01019";"NSE";"DELPHIFX"
"INE726V01018";"BSE";"540293"
"INE726V01018";"NSE";"PRICOLLTD"
"INE727B01026";"BSE";"506109"
"INE727B01026";"NSE";"GENESYS"
"INE727S01012";"BSE";"540700"
"INE727S01012";"NSE";"BRNL"
"INE728Z01015";"NSE";"SOFTTECH"
"INE729D01010";"BSE";"524500"
"INE729D01010";"NSE";"KILITCH"
"INE730A01022";"BSE";"513121"
"INE730A01022";"NSE";"ORICONENT"
"INE731A01020";"BSE";"532212"
"INE731A01020";"NSE";"ARCHIES"
"INE731C01018";"NSE";"KHAITANLTD"
"INE731H01025";"BSE";"532762"
"INE731H01025";"NSE";"ACE"
"INE731U01028";"NSE";"DIGJAMLMTD"
"INE732A01036";"BSE";"500241"
"INE732A01036";"NSE";"KIRLOSBROS"
"INE732C01016";"BSE";"502168"
"INE732C01016";"NSE";"NCLIND"
"INE732F01019";"BSE";"532479"
"INE732I01013";"BSE";"543235"
"INE732I01013";"NSE";"ANGELONE"
"INE732S01012";"NSE";"SAKAR"
"INE733A01018";"BSE";"516022"
"INE733A01018";"NSE";"STARPAPER"
"INE733E01010";"BSE";"532555"
"INE733E01010";"NSE";"NTPC"
"INE734N01019";"BSE";"538635"
"INE734N01019";"NSE";"SNOWMAN"
"INE735M01018";"BSE";"534598"
"INE735M01018";"NSE";"SAMPANN"
"INE735W01017";"NSE";"UTKARSHBNK"
"INE736A01011";"NSE";"CDSL"
"INE737B01033";"BSE";"532172"
"INE737B01033";"NSE";"ADROITINFO"
"INE737D01021";"BSE";"506261"
"INE737D01021";"NSE";"MODISONLTD"
"INE737H01014";"BSE";"532768"
"INE737H01014";"NSE";"FIEMIND"
"INE737W01013";"NSE";"AKASH"
"INE738I01010";"BSE";"532927"
"INE738I01010";"NSE";"ECLERX"
"INE738V01013";"NSE";"ARTNIRMAN"
"INE739E01017";"BSE";"532443"
"INE739E01017";"NSE";"CERA"
"INE740D01017";"BSE";"516082"
"INE740D01017";"NSE";"NRAIL"
"INE740V01019";"NSE";"AGROPHOS"
"INE740X01023";"NSE";"LAL"
"INE741K01010";"BSE";"541770"
"INE741K01010";"NSE";"CREDITACC"
"INE741L01018";"BSE";"534674"
"INE741L01018";"NSE";"DUCON"
"INE742B01025";"BSE";"509079"
"INE742B01025";"NSE";"GUFICBIO"
"INE742C01031";"BSE";"511034"
"INE742C01031";"NSE";"JINDRILL"
"INE742F01042";"BSE";"532921"
"INE742F01042";"NSE";"ADANIPORTS"
"INE743C01021";"BSE";"513446"
"INE743M01012";"BSE";"534076"
"INE743M01012";"NSE";"RHIM"
"INE745B01028";"BSE";"507794"
"INE745B01028";"NSE";"KHAICHEM"
"INE745G01035";"BSE";"534091"
"INE745G01035";"NSE";"MCX"
"INE747B01016";"BSE";"532416"
"INE747B01016";"NSE";"NEXTMEDIA"
"INE747K01017";"BSE";"533203"
"INE747K01017";"NSE";"TARAPUR"
"INE748A01016";"BSE";"532629"
"INE748C01038";"NSE";"3IINFOLTD"
"INE748T01016";"BSE";"539742"
"INE748T01016";"NSE";"SIMBHALS"
"INE748Z01013";"NSE";"SUMIT"
"INE749A01030";"BSE";"532286"
"INE749A01030";"NSE";"JINDALSTEL"
"INE749B01020";"BSE";"539287"
"INE749B01020";"NSE";"ORTINGLOBE"
"INE750A01020";"BSE";"500314"
"INE750A01020";"NSE";"ORIENTHOT"
"INE750C01026";"BSE";"524404"
"INE750C01026";"NSE";"MARKSANS"
"INE750D01016";"BSE";"503162"
"INE750D01016";"NSE";"RELCHEMQ"
"INE750M01017";"BSE";"534328"
"INE750M01017";"NSE";"HEXATRADEX"
"INE751B01018";"BSE";"500333"
"INE751B01018";"NSE";"PIXTRANS"
"INE752E01010";"BSE";"532898"
"INE752E01010";"NSE";"POWERGRID"
"INE752G01015";"BSE";"532650"
"INE752G01015";"NSE";"MSPL"
"INE752H01013";"BSE";"534804"
"INE752H01013";"NSE";"CARERATING"
"INE752P01024";"BSE";"540064"
"INE752P01024";"NSE";"FRETAIL"
"INE753K01015";"BSE";"533161"
"INE753K01015";"NSE";"EMMBI"
"INE753U01022";"NSE";"DIVGIITTS"
"INE753W01010";"NSE";"SANGINITA"
"INE754A01055";"BSE";"532348"
"INE754A01055";"NSE";"SUBEXLTD"
"INE754X01016";"NSE";"AARVI"
"INE755Q01025";"BSE";"538598"
"INE756C01015";"NSE";"NDGL"
"INE756I01012";"NSE";"HDBFS"
"INE757A01017";"BSE";"508814"
"INE757A01017";"NSE";"COSMOFIRST"
"INE757B01015";"BSE";"520151"
"INE757B01015";"NSE";"TRANSWORLD"
"INE758C01029";"BSE";"532811"
"INE758C01029";"NSE";"AHLUCONT"
"INE758E01017";"NSE";"JIOFIN"
"INE758T01015";"NSE";"ETERNAL"
"INE759A01021";"BSE";"523704"
"INE759A01021";"NSE";"MASTEK"
"INE759V01019";"BSE";"540210"
"INE759V01019";"NSE";"HEADSUP"
"INE760A01029";"BSE";"523207"
"INE760A01029";"NSE";"KOKUYOCMLN"
"INE760F01028";"NSE";"INDOAMIN"
"INE760L01018";"BSE";"534369"
"INE760L01018";"NSE";"TBZ"
"INE760W01023";"NSE";"RPPL"
"INE760Y01011";"BSE";"540923"
"INE760Y01011";"NSE";"ASHOKAMET"
"INE761H01022";"BSE";"532827"
"INE761H01022";"NSE";"PAGEIND"
"INE761Y01019";"NSE";"ZODIAC"
"INE763G01038";"BSE";"541179"
"INE763I01026";"BSE";"532928"
"INE763I01026";"NSE";"TARIL"
"INE764D01017";"BSE";"531266"
"INE764D01017";"NSE";"VSTTILLERS"
"INE764L01010";"BSE";"539346"
"INE764L01010";"NSE";"SADBHIN"
"INE765G01017";"BSE";"540716"
"INE765G01017";"NSE";"ICICIGI"
"INE766P01016";"BSE";"540768"
"INE766P01016";"NSE";"MAHLOG"
"INE767A01016";"BSE";"524348"
"INE767A01016";"NSE";"AARTIDRUGS"
"INE767B01022";"BSE";"531518"
"INE768C01010";"BSE";"531335"
"INE768C01010";"NSE";"ZYDUSWELL"
"INE769A01020";"BSE";"524208"
"INE769A01020";"NSE";"AARTIIND"
"INE771A01026";"BSE";"526642"
"INE771A01026";"NSE";"MIRZAINT"
"INE771F01025";"NSE";"FISCHER"
"INE772T01024";"NSE";"PVSL"
"INE773I01017";"BSE";"533029"
"INE773I01017";"NSE";"ALKALI"
"INE774D01024";"BSE";"532720"
"INE774D01024";"NSE";"M&MFIN"
"INE775A01035";"BSE";"517334"
"INE775A01035";"NSE";"MOTHERSON"
"INE776C01039";"BSE";"532754"
"INE776C01039";"NSE";"GMRINFRA"
"INE776I01010";"BSE";"539126"
"INE776I01010";"NSE";"MEP"
"INE777F01014";"NSE";"EXICOM"
"INE777K01022";"NSE";"RRKABEL"
"INE778A01021";"BSE";"526576"
"INE778B01029";"BSE";"500136"
"INE778B01029";"NSE";"ESTER"
"INE778K01012";"BSE";"533218"
"INE778K01012";"NSE";"EMAMIREAL"
"INE778U01029";"BSE";"541700"
"INE780C01023";"BSE";"523405"
"INE780C01023";"NSE";"JMFINANCIL"
"INE781A01025";"BSE";"532326"
"INE781A01025";"NSE";"INTENTECH"
"INE781B01015";"BSE";"532481"
"INE781B01015";"NSE";"NOIDATOLL"
"INE781S01027";"NSE";"VENTIVE"
"INE782A01015";"BSE";"523398"
"INE782A01015";"NSE";"JCHAC"
"INE782E01017";"BSE";"524669"
"INE782E01017";"NSE";"HESTERBIO"
"INE782X01033";"NSE";"SERVOTECH"
"INE783X01023";"BSE";"541269"
"INE783X01023";"NSE";"CHEMFAB"
"INE784B01035";"NSE";"WINSOME"
"INE784R01023";"NSE";"ARFIN"
"INE784W01015";"NSE";"MANOMAY"
"INE785A01026";"BSE";"524330"
"INE785A01026";"NSE";"JAYAGROGN"
"INE785M01013";"BSE";"534809"
"INE785M01021";"NSE";"PCJEWELLER"
"INE786A01032";"BSE";"500380"
"INE786A01032";"NSE";"JKLAKSHMI"
"INE786F01031";"BSE";"532729"
"INE786F01031";"NSE";"UTTAMSUGAR"
"INE786W01010";"NSE";"RKEC"
"INE787D01026";"BSE";"502355"
"INE787D01026";"NSE";"BALKRISIND"
"INE788H01017";"BSE";"532847"
"INE788H01017";"NSE";"HILTON"
"INE788J01021";"BSE";"539148"
"INE788J01021";"NSE";"SHIVALIK"
"INE789E01012";"BSE";"532162"
"INE789E01012";"NSE";"JKPAPER"
"INE790B01024";"BSE";"533192"
"INE790B01024";"NSE";"KCPSUGIND"
"INE790G01031";"BSE";"530549"
"INE790G01031";"NSE";"SHILPAMED"
"INE791A01024";"BSE";"532290"
"INE791A01024";"NSE";"BLBLIMITED"
"INE791I01019";"BSE";"532929"
"INE791I01019";"NSE";"BRIGADE"
"INE792B01012";"BSE";"532335"
"INE792B01012";"NSE";"AMBICAAGAR"
"INE792H01019";"BSE";"532773"
"INE792H01019";"NSE";"GLOBALVECT"
"INE792I01017";"BSE";"532941"
"INE792I01017";"NSE";"CORDSCABLE"
"INE792Z01011";"NSE";"SIRCA"
"INE793A01012";"BSE";"532268"
"INE793A01012";"NSE";"ACCELYA"
"INE794A01010";"BSE";"524558"
"INE794A01010";"NSE";"NEULANDLAB"
"INE794B01026";"BSE";"532382"
"INE794B01026";"NSE";"BALAJITELE"
"INE794W01014";"NSE";"MODTHREAD"
"INE795G01014";"BSE";"540777"
"INE795G01014";"NSE";"HDFCLIFE"
"INE796G01012";"BSE";"532624"
"INE796G01012";"NSE";"JINDALPHOT"
"INE797F01020";"NSE";"JUBLFOOD"
"INE797H01018";"BSE";"532845"
"INE797H01018";"NSE";"TGBHOTELS"
"INE798K01010";"BSE";"533210"
"INE798K01010";"NSE";"KRITINUT"
"INE800A01015";"BSE";"500060"
"INE800A01015";"NSE";"BIRLACABLE"
"INE800H01010";"BSE";"532880"
"INE800H01010";"NSE";"OMAXE"
"INE801L01010";"NSE";"AIROLAM"
"INE801V01019";"NSE";"LAXMICOT"
"INE802B01019";"BSE";"531241"
"INE802B01027";"NSE";"LINC"
"INE802C01033";"NSE";"SSWL"
"INE802G01018";"BSE";"532617"
"INE802W01023";"NSE";"BOHRAIND"
"INE803D01021";"NSE";"INDOBORAX"
"INE803H01014";"BSE";"532785"
"INE803H01014";"NSE";"RUCHIRA"
"INE804H01012";"BSE";"532812"
"INE804H01012";"NSE";"TFL"
"INE804L01022";"NSE";"MEDPLUS"
"INE805A01014";"BSE";"531439"
"INE805A01014";"NSE";"GOLDTECH"
"INE805C01028";"BSE";"590066"
"INE805C01028";"NSE";"KCP"
"INE805D01034";"BSE";"512179"
"INE805D01034";"NSE";"SUNTECK"
"INE806A01020";"BSE";"530961"
"INE806A01020";"NSE";"VIKASECO"
"INE806C01018";"BSE";"505196"
"INE806C01018";"NSE";"TIL"
"INE806T01020";"NSE";"SAPPHIRE"
"INE807F01027";"BSE";"512529"
"INE807F01027";"NSE";"SEQUENT"
"INE807K01035";"BSE";"540497"
"INE807K01035";"NSE";"SCHAND"
"INE809A01024";"BSE";"524037"
"INE809A01032";"NSE";"RAMAPHO"
"INE809I01019";"BSE";"532944"
"INE809I01019";"NSE";"ONMOBILE"
"INE810G01011";"NSE";"SHYAMMETL"
"INE811A01020";"BSE";"505283"
"INE811A01020";"NSE";"KIRLPNU"
"INE811K01011";"BSE";"533274"
"INE811K01011";"NSE";"PRESTIGE"
"INE812G01025";"BSE";"532815"
"INE812G01025";"NSE";"SMSPHARMA"
"INE813A01018";"BSE";"532313"
"INE813A01018";"NSE";"MAHLIFE"
"INE813H01021";"BSE";"532779"
"INE813H01021";"NSE";"TORNTPOWER"
"INE813V01022";"NSE";"MCL"
"INE814H01011";"BSE";"533096"
"INE814H01011";"NSE";"ADANIPOWER"
"INE816B01027";"BSE";"526227"
"INE816B01035";"NSE";"FILATEX"
"INE817A01019";"BSE";"532307"
"INE817H01014";"BSE";"532931"
"INE818A01017";"BSE";"530075"
"INE818A01017";"NSE";"SELAN"
"INE818B01023";"BSE";"500456"
"INE818B01023";"NSE";"PASUPTAC"
"INE818H01020";"BSE";"532783"
"INE818H01020";"NSE";"LTFOODS"
"INE818W01011";"NSE";"ESAFSFB"
"INE819L01012";"NSE";"ELGIRUBCO"
"INE819V01029";"NSE";"CPPLUS"
"INE820Y01021";"NSE";"AJOONI"
"INE821I01014";"BSE";"532947"
"INE821I01022";"NSE";"IRB"
"INE822C01015";"BSE";"523301"
"INE822C01015";"NSE";"TCPLPACK"
"INE822E01011";"BSE";"530677"
"INE822E01011";"NSE";"SUPREME"
"INE822G01016";"BSE";"526608"
"INE822G01016";"NSE";"ELECTHERM"
"INE823A01017";"BSE";"530299"
"INE823A01017";"NSE";"KOTHARIPRO"
"INE823G01014";"BSE";"532644"
"INE823G01014";"NSE";"JKCEMENT"
"INE824G01012";"BSE";"532642"
"INE824G01012";"NSE";"JSWHL"
"INE824Q01011";"BSE";"539044"
"INE824Q01011";"NSE";"MANAKSTEEL"
"INE825A01020";"NSE";"VTL"
"INE825V01034";"NSE";"MANYAVAR"
"INE826C01016";"BSE";"522217"
"INE826C01016";"NSE";"GUJAPOLLO"
"INE828A01016";"BSE";"526666"
"INE828A01016";"NSE";"BIL"
"INE828O01033";"NSE";"MITCON"
"INE829A01014";"BSE";"524396"
"INE829A01014";"NSE";"BIOFILCHEM"
"INE830C01026";"BSE";"533208"
"INE830C01026";"NSE";"EMAMIPAP"
"INE830Q01018";"BSE";"539046"
"INE830Q01018";"NSE";"MANAKCOAT"
"INE831A01028";"BSE";"500279"
"INE831A01028";"NSE";"MIRCELECTR"
"INE831Q01016";"BSE";"539043"
"INE832A01018";"BSE";"500890"
"INE832A01018";"NSE";"MODIRUBBER"
"INE834I01025";"BSE";"540775"
"INE834I01025";"NSE";"KHADIM"
"INE834M01019";"BSE";"534597"
"INE834M01019";"NSE";"RTNINDIA"
"INE835A01011";"BSE";"514175"
"INE835A01029";"NSE";"VARDMNPOLY"
"INE835B01035";"BSE";"526263"
"INE835B01035";"NSE";"MOLDTECH"
"INE835D01023";"BSE";"504036"
"INE835D01023";"NSE";"HIRECT"
"INE835G01018";"BSE";"532633"
"INE835G01018";"NSE";"ALLDIGI"
"INE836A01035";"BSE";"532400"
"INE836A01035";"NSE";"BSOFT"
"INE836B01017";"BSE";"539404"
"INE836B01017";"NSE";"SATIN"
"INE836F01026";"BSE";"532839"
"INE836F01026";"NSE";"DISHTV"
"INE837H01020";"BSE";"540025"
"INE837H01020";"NSE";"ADVENZYMES"
"INE838B01013";"BSE";"590021"
"INE838B01013";"NSE";"BHARATRAS"
"INE838E01017";"BSE";"532460"
"INE838E01017";"NSE";"PONNIERODE"
"INE839G01010";"NSE";"JOCIL"
"INE839M01018";"BSE";"534139"
"INE839M01018";"NSE";"SCHNEIDER"
"INE840M01016";"BSE";"534742"
"INE840M01016";"NSE";"ZUARI"
"INE840Y01029";"NSE";"ONEPOINT"
"INE841B01017";"BSE";"511473"
"INE841B01017";"NSE";"INDBANK"
"INE841L01016";"NSE";"DEEDEV"
"INE842C01021";"BSE";"538962"
"INE842C01021";"NSE";"MINDACORP"
"INE843B01013";"BSE";"523384"
"INE843B01013";"NSE";"MAHAPEXLTD"
"INE843D01027";"NSE";"DCMSRIND"
"INE843S01025";"NSE";"SURAJEST"
"INE844A01013";"BSE";"523260"
"INE844A01013";"NSE";"PEARLPOLY"
"INE844K01012";"BSE";"533270"
"INE844K01012";"NSE";"BEDMUTHA"
"INE844O01030";"BSE";"539336"
"INE844O01030";"NSE";"GUJGASLTD"
"INE845D01014";"BSE";"514167"
"INE845D01014";"NSE";"GANECOS"
"INE846D01012";"BSE";"500284"
"INE846D01012";"NSE";"LORDSCHLO"
"INE847C01020";"BSE";"533168"
"INE847C01020";"NSE";"ROSSELLIND"
"INE848A01014";"BSE";"532341"
"INE848A01014";"NSE";"IZMO"
"INE848E01016";"BSE";"533098"
"INE848E01016";"NSE";"NHPC"
"INE849A01020";"BSE";"500251"
"INE849A01020";"NSE";"TRENT"
"INE849C01026";"BSE";"509874"
"INE849C01026";"NSE";"SHALPAINTS"
"INE849L01019";"BSE";"539015"
"INE849L01019";"NSE";"ORTEL"
"INE850D01014";"BSE";"540743"
"INE850D01014";"NSE";"GODREJAGRO"
"INE850E01012";"NSE";"LFIC"
"INE850M01015";"NSE";"NORTHARC"
"INE851I01011";"NSE";"UDS"
"INE852O01025";"NSE";"APTUS"
"INE854B01010";"BSE";"522285"
"INE854B01010";"NSE";"JAYNECOIND"
"INE854D01024";"BSE";"532432"
"INE854D01024";"NSE";"UNITDSPR"
"INE854S01022";"BSE";"539407"
"INE854S01022";"NSE";"GENCON"
"INE855B01025";"BSE";"500339"
"INE855B01025";"NSE";"RAIN"
"INE855C01015";"BSE";"517498"
"INE855C01015";"NSE";"WEBELSOLAR"
"INE855F01042";"NSE";"ASMS"
"INE855R01021";"NSE";"RADIANTCMS"
"INE858B01029";"BSE";"533033"
"INE858B01029";"NSE";"ISGEC"
"INE858F01012";"BSE";"532722"
"INE858F01012";"NSE";"NITCO"
"INE859A01011";"BSE";"532366"
"INE859A01011";"NSE";"PNBGILTS"
"INE859Q01017";"BSE";"539045"
"INE859Q01017";"NSE";"MANAKALUCO"
"INE860A01027";"BSE";"532281"
"INE860A01027";"NSE";"HCLTECH"
"INE860T01019";"BSE";"540081"
"INE860T01019";"NSE";"SABEVENTS"
"INE861B01023";"BSE";"501343"
"INE861B01023";"NSE";"MOTOGENFIN"
"INE862Y01015";"NSE";"BANKA"
"INE863B01011";"BSE";"526247"
"INE863B01029";"NSE";"PREMEXPLN"
"INE863I01016";"BSE";"532946"
"INE863I01016";"NSE";"BANG"
"INE863T01013";"BSE";"540311"
"INE863T01013";"NSE";"JITFINFRA"
"INE864B01027";"BSE";"500231"
"INE864I01014";"BSE";"543270"
"INE864I01014";"NSE";"MTARTECH"
"INE864K01010";"BSE";"540735"
"INE864K01010";"NSE";"IRIS"
"INE864X01013";"NSE";"DPWIRES"
"INE865C01022";"BSE";"532974"
"INE865C01022";"NSE";"BIRLAMONEY"
"INE865T01018";"BSE";"539785"
"INE865T01018";"NSE";"PDMJEPAPER"
"INE866R01028";"BSE";"540704"
"INE866R01028";"NSE";"MATRIMONY"
"INE867A01022";"BSE";"505324"
"INE867A01022";"NSE";"MANUGRAPH"
"INE868B01028";"BSE";"500294"
"INE868B01028";"NSE";"NCC"
"INE869I01013";"BSE";"540602"
"INE869I01013";"NSE";"GTPL"
"INE869Y01010";"NSE";"TEMBO"
"INE870D01012";"BSE";"523630"
"INE870D01012";"NSE";"NFL"
"INE870H01013";"BSE";"532798"
"INE870H01013";"NSE";"NETWORK18"
"INE871C01038";"BSE";"512573"
"INE871C01038";"NSE";"AVANTIFEED"
"INE871H01011";"BSE";"532951"
"INE871H01011";"NSE";"GSS"
"INE871K01015";"BSE";"533217"
"INE871K01015";"NSE";"HMVL"
"INE871L01013";"NSE";"TVVISION"
"INE872A01014";"BSE";"523756"
"INE872H01027";"BSE";"532796"
"INE872H01027";"NSE";"LUMAXTECH"
"INE872J01023";"NSE";"DEVYANI"
"INE873D01024";"BSE";"532612"
"INE873D01024";"NSE";"INDOCO"
"INE874F01027";"BSE";"590070"
"INE874F01027";"NSE";"RADAAN"
"INE874I01013";"BSE";"533262"
"INE874I01013";"NSE";"RAMKY"
"INE875G01030";"BSE";"532641"
"INE875G01048";"NSE";"NDL"
"INE875R01011";"BSE";"539251"
"INE875R01011";"NSE";"BALKRISHNA"
"INE876N01018";"BSE";"535754"
"INE876N01018";"NSE";"ORIENTCEM"
"INE877F01012";"BSE";"532524"
"INE877F01012";"NSE";"PTC"
"INE877I01016";"BSE";"532994"
"INE877I01016";"NSE";"ARCHIDPLY"
"INE877V01027";"NSE";"SURAKSHA"
"INE878A01011";"BSE";"532309"
"INE878A01011";"NSE";"GEPIL"
"INE878B01027";"BSE";"517569"
"INE878B01027";"NSE";"KEI"
"INE878E01021";"BSE";"505075"
"INE878E01021";"NSE";"SETCO"
"INE878H01024";"NSE";"INVENTURE"
"INE878I01022";"BSE";"532989"
"INE878I01022";"NSE";"BAFNAPH"
"INE878K01010";"BSE";"533303"
"INE878K01010";"NSE";"BFINVEST"
"INE879A01019";"BSE";"532310"
"INE879A01019";"NSE";"SHREERAMA"
"INE879E01037";"BSE";"506184"
"INE879E01037";"NSE";"KANANIIND"
"INE879I01012";"BSE";"533160"
